"url","language","pageType","status","robots","title","wordCount","duplicateContentGroupSize","currentInventoryDisposition","proposedDisposition","rationale","approvalStatus","nextAction"
"https://x3yyntt5tp-staging.wpdns.site/2025/12/26/faqs-about-daily-operations-academy-policies/","en","editorial-single","200","max-image-preview:large","Chroma Academy: FAQs on Daily Operations & Policies","3716","1","Improve","Improve","Indexable page has thin-content, technical, or image-accessibility signals that need review.","Editorial or technical review required","Resolve the listed content and technical issues, then recrawl."
"https://x3yyntt5tp-staging.wpdns.site/es/2025/12/26/faqs-about-daily-operations-academy-policies/","es","editorial-single","200","max-image-preview:large","Artículo de Chroma: Preguntas Frecuentes sobre Operaciones Diari…","5056","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/2025/12/26/key-benefits-of-enrolling-in-after-school-programs/","en","editorial-single","200","max-image-preview:large","After School Program Benefits: Chroma Academy in 2025","2975","1","Improve","Improve","Indexable page has thin-content, technical, or image-accessibility signals that need review.","Editorial or technical review required","Resolve the listed content and technical issues, then recrawl."
"https://x3yyntt5tp-staging.wpdns.site/es/2025/12/26/key-benefits-of-enrolling-in-after-school-programs/","es","editorial-single","200","max-image-preview:large","Artículo de Chroma: Beneficios Clave de Inscribirse en Programas…","3975","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/2025/12/26/guide-to-child-development-stages-ages-milestones/","en","editorial-single","200","max-image-preview:large","Child Development Guide: Ages & Milestones at Chroma","3132","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/es/2025/12/26/guide-to-child-development-stages-ages-milestones/","es","editorial-single","200","max-image-preview:large","Artículo de Chroma: Guía de Etapas del Desarrollo Infantil: Edad…","4246","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/2025/12/26/understanding-our-childcare-illness-policy/","en","editorial-single","200","max-image-preview:large","Chroma's Childcare Illness Policy: Health & Safety in 2025","2715","1","Improve","Improve","Indexable page has thin-content, technical, or image-accessibility signals that need review.","Editorial or technical review required","Resolve the listed content and technical issues, then recrawl."
"https://x3yyntt5tp-staging.wpdns.site/es/2025/12/26/understanding-our-childcare-illness-policy/","es","editorial-single","200","max-image-preview:large","Artículo de Chroma: Entendiendo Nuestra Política de Cuidado Infa…","3632","1","Improve","Improve","Indexable page has thin-content, technical, or image-accessibility signals that need review.","Editorial or technical review required","Resolve the listed content and technical issues, then recrawl."
"https://x3yyntt5tp-staging.wpdns.site/2025/12/26/chroma-early-learning-academy-tuition-fees-guide/","en","editorial-single","200","max-image-preview:large","Chroma Academy Tuition & Fees: Your 2025 Guide","3066","1","Improve","Improve","Indexable page has thin-content, technical, or image-accessibility signals that need review.","Editorial or technical review required","Resolve the listed content and technical issues, then recrawl."
"https://x3yyntt5tp-staging.wpdns.site/es/2025/12/26/chroma-early-learning-academy-tuition-fees-guide/","es","editorial-single","200","max-image-preview:large","Artículo de Chroma: Guía de Matrícula y Tarifas de Chroma Early…","4047","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/2025/12/26/practicing-mindful-parenting-for-a-calmer-home/","en","editorial-single","200","max-image-preview:large","Mindful Parenting: Create a Calmer Home with Chroma","2771","1","Improve","Improve","Indexable page has thin-content, technical, or image-accessibility signals that need review.","Editorial or technical review required","Resolve the listed content and technical issues, then recrawl."
"https://x3yyntt5tp-staging.wpdns.site/es/2025/12/26/practicing-mindful-parenting-for-a-calmer-home/","es","editorial-single","200","max-image-preview:large","Artículo de Chroma: Practicando la Crianza Consciente para un Ho…","3575","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/2025/12/26/childcare-subsidies-financial-aid-options/","en","editorial-single","200","max-image-preview:large","Georgia Childcare Aid: Subsidies & Financial Options (2025)","3178","1","Improve","Improve","Indexable page has thin-content, technical, or image-accessibility signals that need review.","Editorial or technical review required","Resolve the listed content and technical issues, then recrawl."
"https://x3yyntt5tp-staging.wpdns.site/es/2025/12/26/childcare-subsidies-financial-aid-options/","es","editorial-single","200","max-image-preview:large","Artículo de Chroma: Subsidios de Cuidado Infantil y Opciones de…","4240","1","Improve","Improve","Indexable page has thin-content, technical, or image-accessibility signals that need review.","Editorial or technical review required","Resolve the listed content and technical issues, then recrawl."
"https://x3yyntt5tp-staging.wpdns.site/2025/12/26/tips-for-creating-inclusive-classrooms-for-all-learners/","en","editorial-single","200","max-image-preview:large","Inclusive Classrooms: Tips for Educators & Families | 2025","3254","1","Improve","Improve","Indexable page has thin-content, technical, or image-accessibility signals that need review.","Editorial or technical review required","Resolve the listed content and technical issues, then recrawl."
"https://x3yyntt5tp-staging.wpdns.site/es/2025/12/26/tips-for-creating-inclusive-classrooms-for-all-learners/","es","editorial-single","200","max-image-preview:large","Artículo de Chroma: Consejos para crear aulas inclusivas para to…","4280","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/2025/12/26/effective-potty-training-support-in-toddler-programs/","en","editorial-single","200","max-image-preview:large","Potty Training Support: Chroma Academy's Toddler Guide","3491","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/es/2025/12/26/effective-potty-training-support-in-toddler-programs/","es","editorial-single","200","max-image-preview:large","Artículo de Chroma: Apoyo Efectivo para el Control de Esfínteres…","4729","1","Improve","Improve","Indexable page has thin-content, technical, or image-accessibility signals that need review.","Editorial or technical review required","Resolve the listed content and technical issues, then recrawl."
